2025-11-20 20:36:26,635 — DQN_CartPole — [INFO] — recorder.py:23 — Experiment configuration: {'exp_name': 'DQN_CartPole', 'seed': 42, 'qnet_config': {'hidden_sizes': (128, 128), 'device': 'cpu'}, 'batch_size': 64, 'n_episodes': 1000, 'gamma': 0.95, 'learning_rate': 0.001, 'epsilon_start': 1.0, 'epsilon_decay': 0.995, 'epsilon_end': 0.01, 'device': 'cpu', 'env_name': 'CartPole-v1', 'buffer_size': 2000, 'stored_dir': 'checkpoints/dqn', 'ckpt_interval': 50, 'ckpt_path': 'dqn_cartpole.pth', 'use_prioritized_replay': True}
2025-11-20 20:36:26,635 — DQN_CartPole — [INFO] — trainer.py:28 — Starting training CartPole-v1
2025-11-20 20:36:26,638 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 1/1000, Score: 9.00, Steps: 21, Epsilon: 1.000
2025-11-20 20:36:26,638 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 2/1000, Score: -1.00, Steps: 11, Epsilon: 0.995
2025-11-20 20:36:26,638 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 3/1000, Score: 0.00, Steps: 12, Epsilon: 0.990
2025-11-20 20:36:26,708 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 4/1000, Score: 13.00, Steps: 25, Epsilon: 0.985
2025-11-20 20:36:26,722 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 5/1000, Score: 35.00, Steps: 47, Epsilon: 0.980
2025-11-20 20:36:26,727 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 6/1000, Score: 13.00, Steps: 25, Epsilon: 0.975
2025-11-20 20:36:26,739 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 7/1000, Score: 19.00, Steps: 31, Epsilon: 0.970
2025-11-20 20:36:26,750 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 8/1000, Score: 19.00, Steps: 31, Epsilon: 0.966
2025-11-20 20:36:26,758 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 9/1000, Score: 1.00, Steps: 13, Epsilon: 0.961
2025-11-20 20:36:26,767 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 10/1000, Score: 3.00, Steps: 15, Epsilon: 0.956
2025-11-20 20:36:26,777 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 11/1000, Score: 15.00, Steps: 27, Epsilon: 0.951
2025-11-20 20:36:26,790 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 12/1000, Score: 38.00, Steps: 50, Epsilon: 0.946
2025-11-20 20:36:26,799 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 13/1000, Score: 7.00, Steps: 19, Epsilon: 0.942
2025-11-20 20:36:26,812 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 14/1000, Score: 39.00, Steps: 51, Epsilon: 0.937
2025-11-20 20:36:26,823 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 15/1000, Score: 22.00, Steps: 34, Epsilon: 0.932
2025-11-20 20:36:26,834 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 16/1000, Score: 24.00, Steps: 36, Epsilon: 0.928
2025-11-20 20:36:26,848 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 17/1000, Score: 37.00, Steps: 49, Epsilon: 0.923
2025-11-20 20:36:26,859 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 18/1000, Score: 14.00, Steps: 26, Epsilon: 0.918
2025-11-20 20:36:26,871 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 19/1000, Score: 17.00, Steps: 29, Epsilon: 0.914
2025-11-20 20:36:26,879 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 20/1000, Score: 7.00, Steps: 19, Epsilon: 0.909
2025-11-20 20:36:26,888 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 21/1000, Score: 12.00, Steps: 24, Epsilon: 0.905
2025-11-20 20:36:26,898 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 22/1000, Score: 9.00, Steps: 21, Epsilon: 0.900
2025-11-20 20:36:26,908 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 23/1000, Score: 6.00, Steps: 18, Epsilon: 0.896
2025-11-20 20:36:26,915 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 24/1000, Score: 5.00, Steps: 17, Epsilon: 0.891
2025-11-20 20:36:26,927 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 25/1000, Score: 11.00, Steps: 23, Epsilon: 0.887
2025-11-20 20:36:26,936 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 26/1000, Score: 3.00, Steps: 15, Epsilon: 0.882
2025-11-20 20:36:26,946 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 27/1000, Score: 9.00, Steps: 21, Epsilon: 0.878
2025-11-20 20:36:26,957 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 28/1000, Score: 15.00, Steps: 27, Epsilon: 0.873
2025-11-20 20:36:26,964 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 29/1000, Score: 5.00, Steps: 17, Epsilon: 0.869
2025-11-20 20:36:26,971 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 30/1000, Score: 12.00, Steps: 24, Epsilon: 0.865
2025-11-20 20:36:26,981 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 31/1000, Score: 3.00, Steps: 15, Epsilon: 0.860
2025-11-20 20:36:26,993 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 32/1000, Score: 32.00, Steps: 44, Epsilon: 0.856
2025-11-20 20:36:27,003 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 33/1000, Score: 1.00, Steps: 13, Epsilon: 0.852
2025-11-20 20:36:27,012 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 34/1000, Score: 23.00, Steps: 35, Epsilon: 0.848
2025-11-20 20:36:27,022 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 35/1000, Score: 5.00, Steps: 17, Epsilon: 0.843
2025-11-20 20:36:27,032 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 36/1000, Score: 6.00, Steps: 18, Epsilon: 0.839
2025-11-20 20:36:27,041 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 37/1000, Score: 0.00, Steps: 12, Epsilon: 0.835
2025-11-20 20:36:27,051 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 38/1000, Score: -2.00, Steps: 10, Epsilon: 0.831
2025-11-20 20:36:27,061 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 39/1000, Score: 15.00, Steps: 27, Epsilon: 0.827
2025-11-20 20:36:27,072 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 40/1000, Score: 10.00, Steps: 22, Epsilon: 0.822
2025-11-20 20:36:27,078 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 41/1000, Score: -1.00, Steps: 11, Epsilon: 0.818
2025-11-20 20:36:27,089 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 42/1000, Score: 3.00, Steps: 15, Epsilon: 0.814
2025-11-20 20:36:27,103 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 43/1000, Score: 32.00, Steps: 44, Epsilon: 0.810
2025-11-20 20:36:27,114 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 44/1000, Score: 2.00, Steps: 14, Epsilon: 0.806
2025-11-20 20:36:27,121 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 45/1000, Score: 11.00, Steps: 23, Epsilon: 0.802
2025-11-20 20:36:27,130 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 46/1000, Score: 0.00, Steps: 12, Epsilon: 0.798
2025-11-20 20:36:27,142 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 47/1000, Score: 26.00, Steps: 38, Epsilon: 0.794
2025-11-20 20:36:27,153 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 48/1000, Score: 6.00, Steps: 18, Epsilon: 0.790
2025-11-20 20:36:27,163 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 49/1000, Score: -1.00, Steps: 11, Epsilon: 0.786
2025-11-20 20:36:27,182 — DQN_CartPole — [INFO] — recorder.py:36 — Saved model to checkpoints\dqn\20251120-2036\ckpt_ep50.pth
2025-11-20 20:36:27,182 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 50/1000, Score: 15.00, Steps: 27, Epsilon: 0.782
2025-11-20 20:36:27,191 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 51/1000, Score: 4.00, Steps: 16, Epsilon: 0.778
2025-11-20 20:36:27,199 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 52/1000, Score: 7.00, Steps: 19, Epsilon: 0.774
2025-11-20 20:36:27,213 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 53/1000, Score: 42.00, Steps: 54, Epsilon: 0.771
2025-11-20 20:36:27,224 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 54/1000, Score: 0.00, Steps: 12, Epsilon: 0.767
2025-11-20 20:36:27,236 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 55/1000, Score: 27.00, Steps: 39, Epsilon: 0.763
2025-11-20 20:36:27,247 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 56/1000, Score: 16.00, Steps: 28, Epsilon: 0.759
2025-11-20 20:36:27,257 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 57/1000, Score: 4.00, Steps: 16, Epsilon: 0.755
