2025-11-20 20:25:31,836 — DQN_CartPole — [INFO] — recorder.py:23 — Experiment configuration: {'exp_name': 'DQN_CartPole', 'seed': 42, 'qnet_config': {'hidden_sizes': (128, 128), 'device': 'cpu'}, 'batch_size': 64, 'n_episodes': 1000, 'gamma': 0.95, 'learning_rate': 0.001, 'epsilon_start': 1.0, 'epsilon_decay': 0.995, 'epsilon_end': 0.01, 'device': 'cpu', 'env_name': 'CartPole-v1', 'buffer_size': 2000, 'stored_dir': 'checkpoints/dqn', 'ckpt_interval': 50, 'ckpt_path': 'dqn_cartpole.pth', 'use_prioritized_replay': True}
2025-11-20 20:25:31,836 — DQN_CartPole — [INFO] — trainer.py:28 — Starting training CartPole-v1
2025-11-20 20:25:31,841 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 1/1000, Score: 7.00, Steps: 19, Epsilon: 1.000
2025-11-20 20:25:31,841 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 2/1000, Score: 2.00, Steps: 14, Epsilon: 0.995
2025-11-20 20:25:31,846 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 3/1000, Score: 14.00, Steps: 26, Epsilon: 0.990
2025-11-20 20:25:31,871 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 4/1000, Score: 10.00, Steps: 22, Epsilon: 0.985
2025-11-20 20:25:31,879 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 5/1000, Score: -1.00, Steps: 11, Epsilon: 0.980
2025-11-20 20:25:31,886 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 6/1000, Score: 10.00, Steps: 22, Epsilon: 0.975
2025-11-20 20:25:31,897 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 7/1000, Score: 4.00, Steps: 16, Epsilon: 0.970
2025-11-20 20:25:31,907 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 8/1000, Score: 7.00, Steps: 19, Epsilon: 0.966
2025-11-20 20:25:31,919 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 9/1000, Score: 6.00, Steps: 18, Epsilon: 0.961
2025-11-20 20:25:31,929 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 10/1000, Score: 11.00, Steps: 23, Epsilon: 0.956
2025-11-20 20:25:31,939 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 11/1000, Score: 9.00, Steps: 21, Epsilon: 0.951
2025-11-20 20:25:31,949 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 12/1000, Score: 3.00, Steps: 15, Epsilon: 0.946
2025-11-20 20:25:31,957 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 13/1000, Score: 8.00, Steps: 20, Epsilon: 0.942
2025-11-20 20:25:31,967 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 14/1000, Score: 13.00, Steps: 25, Epsilon: 0.937
2025-11-20 20:25:31,979 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 15/1000, Score: 1.00, Steps: 13, Epsilon: 0.932
2025-11-20 20:25:31,992 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 16/1000, Score: 14.00, Steps: 26, Epsilon: 0.928
2025-11-20 20:25:32,002 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 17/1000, Score: 1.00, Steps: 13, Epsilon: 0.923
2025-11-20 20:25:32,017 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 18/1000, Score: 25.00, Steps: 37, Epsilon: 0.918
2025-11-20 20:25:32,028 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 19/1000, Score: 10.00, Steps: 22, Epsilon: 0.914
2025-11-20 20:25:32,040 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 20/1000, Score: 5.00, Steps: 17, Epsilon: 0.909
2025-11-20 20:25:32,053 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 21/1000, Score: 18.00, Steps: 30, Epsilon: 0.905
2025-11-20 20:25:32,060 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 22/1000, Score: 10.00, Steps: 22, Epsilon: 0.900
2025-11-20 20:25:32,070 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 23/1000, Score: 19.00, Steps: 31, Epsilon: 0.896
2025-11-20 20:25:32,080 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 24/1000, Score: 1.00, Steps: 13, Epsilon: 0.891
2025-11-20 20:25:32,093 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 25/1000, Score: 1.00, Steps: 13, Epsilon: 0.887
2025-11-20 20:25:32,102 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 26/1000, Score: 3.00, Steps: 15, Epsilon: 0.882
2025-11-20 20:25:32,115 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 27/1000, Score: 0.00, Steps: 12, Epsilon: 0.878
2025-11-20 20:25:32,125 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 28/1000, Score: 5.00, Steps: 17, Epsilon: 0.873
2025-11-20 20:25:32,139 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 29/1000, Score: 1.00, Steps: 13, Epsilon: 0.869
2025-11-20 20:25:32,150 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 30/1000, Score: 4.00, Steps: 16, Epsilon: 0.865
2025-11-20 20:25:32,157 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 31/1000, Score: 0.00, Steps: 12, Epsilon: 0.860
2025-11-20 20:25:32,168 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 32/1000, Score: 0.00, Steps: 12, Epsilon: 0.856
2025-11-20 20:25:32,178 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 33/1000, Score: 5.00, Steps: 17, Epsilon: 0.852
2025-11-20 20:25:32,190 — DQN_CartPole — [INFO] — trainer.py:70 — Episode: 34/1000, Score: -1.00, Steps: 11, Epsilon: 0.848
